Mã,ROA (%),ROE (%),ROS (%),EBIT,EBITDA,EBIT Margin (%),EBITDA Margin (%),Gross Profit Margin (%),BEP (%),Revenue Growth (%),Net Income Growth (%),Interest Coverage Ratio,Total Assets Growth (%),Current Ratio,Quick Ratio,D/A (%),D/E (%),E/A (%),Inventory Turnover,Accounts Receivable Turnover,Working Capital Turnover,Total Asset Turnover
EPC,-12.021841836993893,-18.57483086898224,-41.0529694969205,-12299425333.5,-12299425333.5,-47.68196173961606,-47.68196173961606,-6.620339306555089,-14.193773090996276,-14.490564042017192,-5868.271254581355,5.867264865085402,-12.131514808012021,1.384323631770685,0.5192248054169255,32.665808901192634,50.04030679239193,67.33419109880737,1.884639211063021,8.997858015848866,-3.7163550535999605,0.2917856435105011
EPH,10.611245741855623,18.09604713037131,7.24442873794507,8876837969.5,8876837969.5,9.178443587996924,9.178443587996924,37.426816633510576,13.507117637579517,11.563909361260626,25.99042060122959,,-1.3617712986367094,1.563742361504083,1.4791421977206762,42.790531068477065,78.27754135946003,57.209468931522935,67.97634516187978,5.883662029549776,7.254017801694844,1.5063420472896334
EVE,2.6251063511240043,3.646812279534759,3.813485748721566,34590328353.4,62986158264.4,3.4865494318465293,6.850359592401733,33.145585350300806,2.462030852139324,-2.394081258596634,-61.8103430077494,-3.7569523263955866,-0.8871497625961056,4.08990506399974,2.6702711819792357,27.237143092294104,37.56779667680559,72.7628569077059,2.642902592497621,4.475867368017424,1.286298796222606,0.6327110724632943
EVF,0.8577228124439765,6.615056421555788,,,,,,,,,28.984750539535415,,20.11376430987532,,,86.48109148564042,663.1626517193839,13.518908514359577,,,,
EVG,1.1555691888515325,1.565499449139519,2.699553980513884,34784459276.6,35115632278.6,3.2762428637003986,3.308518898180562,4.413664145483948,1.4154140886750537,13.162307334160818,22.480489191105658,-339.58010212554234,49.952071894882025,7.204875206503237,5.625031894894462,24.3707614208236,35.861323489157236,75.6292385791764,3.4238418313990246,0.8291702773053905,0.9171536505983459,0.451446091145115
EVS,4.9710627036138,7.2969366369606465,15.622915412723296,109319473668.8,115061289102.8,11.322000531132375,12.634991085428025,37.092985186789186,4.206902287213035,26.509191068375912,112.82201604387727,-2.1430267176815403,60.53976907039564,5.42287888929125,,22.49335084163895,31.75031034364062,77.50664915836106,,27.41966998677823,0.4155878604505375,0.2818584803536173
FBC,13.948578012195053,40.827243968290084,5.163892179874188,68965330389.5,68965330389.5,6.50034838244493,6.50034838244493,14.569335796846506,17.545903414646144,9.651786160267667,25.819976592763254,,13.12726860585216,1.2017508140127595,0.9901611261346415,65.94704481520658,194.76458987324585,34.05295518479342,22.000391649253956,9.487335308991005,22.94626044174362,2.945295058757727
FCC,-24.499614354124567,-64.24046328731114,-68.92768236473664,-4228587229.25,-4228587229.25,-68.92768236473664,-68.92768236473664,40.47110351129868,-24.499614354124567,29.52324999076521,-206.04136014858545,,-0.4813516301302567,3.6880525566830413,3.6703331556341685,55.232244740720716,134.90447687337087,44.767755259279284,21.453723353660706,0.5799710315915485,0.4539129928584626,0.3006864816729244
FCM,1.9405484325152962,2.7633240992158976,2.852390057126724,11978753072.6,27322794905.6,2.1562291033404817,5.046947543409445,10.33465904609812,1.4705999909724994,-4.174317627526895,-28.57450620856229,-1.2283685820274002,-5.483336943825338,3.3675795529010157,2.791793787962258,26.89264841913353,37.600257527760206,73.10735158086648,4.878405531378556,1.1289146140564785,1.2306222328264826,0.6685634571499426
FCN,0.6831525974290216,1.7758207975391336,1.4787367330179175,-106070346322.4,61974246259.6,-3.475801365072974,1.8209438928068657,14.028749203811822,-1.20308843945493,2.4043840947548456,-106.84764126686709,0.3829281433523432,9.493084545530262,1.4408848082249206,1.0424636495903776,60.83495818823642,157.56059552239353,39.16504181176358,2.1409127824960548,0.9108402221282386,1.8842282897086946,0.40439295939002534
FCS,-1.49541295087129,-15.64386865250832,-1.4057003745674925,-11351872268.0,-11351872268.0,-1.4057003745674925,-1.4057003745674925,12.914376815252433,-1.49541295087129,-9.261655876604792,114.76411151385577,,-1.57972021892568,0.3875884281138257,0.20755315089322807,91.12210746814124,1035.78802650149,8.877892531858766,32.97037864465586,67.46703285972433,-8.29743218710201,0.7110342188574224
FDC,-6.588219539957997,-9.217676041025854,-226.97215040552783,-42937312753.0,-40575137453.0,-229.53901331565413,-222.1429112234091,48.24542525264601,-6.70800508313391,-7.473408940160134,-457.37114729431175,-0.13634433687985803,-2.574115318306281,1.1991848076727583,1.1903034804299062,33.34934862888563,52.763114792118245,66.65065137111438,11.302968641969821,0.15450567008661462,0.1407647023884518,0.07498159014693231
FGL,-10.818127149118663,-32.32330391233586,-135.19068393092667,-23093912037.0,-23093912037.0,-178.4445689458252,-178.4445689458252,-22.682215063547925,-14.796498387556934,54.19547862959146,-1486.518007735528,3.7517727729661474,-10.717209451490229,0.5202780706520578,0.4898634337494251,58.82749545164178,173.11444762120772,41.17250454835822,27.118588966247653,0.6396440709832893,-0.6304042929759452,0.11791409564588126
FHH,1.8676317703702392,3.4132120304849867,7.684685237625919,161601228498.0,174425495395.0,8.235571654596384,8.95303758848856,9.196774889707573,2.0667497418988776,-22.421769664891087,-71.83604765761793,-4.040950316876651,19.45737974041123,1.10818260806506,1.0982510845483882,48.50863352661486,96.8433139150729,51.49136647338515,48.971508782800875,0.4811129372667985,4.110836167908403,0.18952090028007945
FHN,0.6816100725365453,2.2541781286085945,0.16756218071977808,2340831341.25,2340831341.25,0.3061025363426229,0.3061025363426229,5.850696097979752,1.2934021586951507,11.954054091915529,178.8424554696329,-10.993018831425537,4.351732576375831,1.1217693166606342,0.656464787139874,70.0329307879916,273.3266648180427,29.96706921200839,20.704409444346297,26.773945220440368,99.41011099872095,3.9049830546622673
FHS,2.3599439411547416,16.689934053701705,0.8361467537163362,41407667304.2,54386267308.2,1.0519382128993884,1.4199875339216776,23.221675698537062,2.9677304914160945,7.698112588271401,14435.651512576813,-766.3478245325869,5.905568267077517,1.0905395877023316,0.4619901255093102,86.13741792416904,622.740785082078,13.862582075830954,5.1300347613316095,24.74747927210777,37.4451311724464,2.8588521649297927
FIC,3.019709736756827,5.325076196260101,5.350002205300906,56992110849.2,102233326576.2,3.7487620950343556,6.598097207357898,14.210499985709152,2.0694242387241957,-12.476319539166823,20.063713106174298,-1.4404730164459878,-3.0190443875847213,1.1360835701037197,0.5642972844785881,43.78721391009917,78.94425679781969,56.21278608990083,2.5958765846807315,4.6004679796734695,-11.125378353988191,0.5204312402126456
FID,-0.9611887488973953,-1.0853831096519992,-1.1295271186779097,-2575865440.8,4781609295.2,-1.0991056684422795,9.947304090869963,1.567242690858091,-0.9528892542469116,20.98603109483929,-10862.193732907861,,7.953971527787831,31.191457610881447,31.175137038300655,6.3197108042457,7.137489694702781,93.6802891957543,450.83641585791656,4.074867536759602,13.766594920607329,0.2990523014615861
FIR,4.567338317748294,7.459794622701719,11.254777314603484,27064107937.2,28090548614.2,-1.8003922657718305,-1.1032157112071814,65.08818750523021,3.8100796716687038,0.12282568700791963,-51.296372677933334,-5.599875668764626,27.849172478535944,2.1104053677068775,1.51035901034695,39.70035559300501,66.78811927921667,60.29964440699499,1.2052397587472294,0.38564926737207555,0.5251623611803186,0.23024145315455305
FIT,1.548337142398205,1.9671368510764666,6.860205628040217,90253092967.8,232021346673.8,6.413635836004323,15.676800435168431,22.302605756498888,1.4392518915124017,15.686500530285155,-106.78856047446178,-2.054858961032497,10.217936965391091,3.985894493814506,3.655757700384796,21.89004365902019,28.214915175161668,78.1099563409798,4.296633607931457,1.0090087822774525,0.5079546847625738,0.2504508203500337
FLC,0.5307175561707705,1.5770259405881901,1.7589568540413985,-176733736737.0,99081703560.0,-2.0904881294694753,0.968401624097686,-8.710674670299316,-0.5007042204915516,-49.79470327956925,-72.85665310210516,0.40855399127344705,-10.702269616465198,1.1057390376375253,0.963575402354315,67.87159659167827,214.67767147595634,32.12840340832173,4.081919593844152,0.39204265035392183,3.7713198628798295,0.1890948778132614
FMC,10.956698869005104,16.253008301752402,5.66532185582111,296652088199.0,480458254563.0,5.395613468732795,8.834435376676447,10.289518784297435,10.476350534481437,13.131027935207877,18.208390682815605,-15.996713027066036,23.311927807252438,2.2222223003978483,1.2122612896421967,32.18152563720954,47.87983230124931,67.81847436279045,6.181799974405043,15.379023616654333,5.156335037869607,1.9760634054395352
FOC,18.851700281691148,25.14470372092547,28.004976782122345,231101799466.8,234666905098.8,35.09376242468802,35.63826350960164,56.617285096581725,23.62503600370607,5.653335270071878,-4.827041676381034,,-2.954407700508247,4.154857559061201,4.146165433262136,23.70378541412152,31.607904427502216,76.29621458587847,499.77643407999676,6.288692284865803,1.0201605021273745,0.7071621591393114
FOX,11.165055938330502,29.087474932733425,15.317553372218066,2475438356319.8,3847722770008.8,17.017757266482736,26.732994235789597,47.69162855629031,12.38716553945573,11.367828716502425,14.586431963845765,-8.356882642383786,11.437790957279294,1.0004972579746414,0.9244047422235052,61.14344337993991,165.84795945466277,38.85655662006009,16.822403613754837,11.016750946753005,40.19156040797842,0.762857419422456
FPT,11.825936378526363,25.337315929858875,14.874225975441538,7327488745832.4,9887549647497.4,16.271287676101593,22.374786318777787,38.66536805050275,12.933184931024533,20.490260721558233,20.800826904063417,-12.94813501112032,15.256301936447564,1.2233622332764216,1.1643582909466945,53.415645946080794,116.25792206450197,46.5843540539192,27.284681190742145,5.572995586268712,7.751305063631885,0.8682682781144906
FRC,7.083783517211093,15.712976524390912,6.893144195963719,21219002662.0,21219002662.0,7.313100283223418,7.313100283223418,24.3950182848895,7.82152796575038,-13.013549381745177,-27.058603403091542,-8.642815810220755,3.5384135600700475,1.5431502415795315,1.023766977097618,49.37917838048634,103.1873326497033,50.62082161951367,3.778198031847493,5.6831127834795465,4.611081677921381,0.8838443847139527
FRM,5.041163532718383,5.707701173774884,21.985813345407905,9280584969.0,9280584969.0,27.517113313946325,27.517113313946325,28.83264713323396,6.285782711133948,-15.035355353578586,26.893160384500288,-165.12462673249544,0.5298510924296839,5.55962997083289,5.422460251767485,11.098497055758152,12.69586648262679,88.90150294424184,21.747574433198775,1.1769546858093631,0.5726738967124435,0.2375277090902036
FRT,1.6308115303712243,9.362068057511127,0.669481419384159,57036154342.8,375479104352.8,0.2000458555949093,1.4874669832394525,15.727279888966473,0.41003673435100546,29.757512115720292,956.9334564595698,-0.5170165318153757,35.777375547410315,1.0881538139264535,0.4416852747141574,83.14077617542812,520.8745301385413,16.859223824571874,4.987823106993906,37.84190209661958,88.65932345089104,2.770460860916435
FSO,-1.1899673414248626,-1.2310609192283022,-6.274422049182572,-661175452.5,-661175452.5,-6.277227144527718,-6.277227144527718,13.30192524087443,-1.1915781699960897,29.043655925197598,-117.8725313755735,-215.70894033736815,0.13056881790467637,18.563085178728798,17.74523839872808,4.0665046570746535,4.243629932725313,95.93349534292534,25.809288677025677,8.856983595550082,0.9283354407903212,0.4861980326028224
FT1,17.478212437025377,39.89374976394441,6.511357773049399,71494914734.0,71494914734.0,8.105114650065218,8.105114650065218,16.37797379892001,21.7489963989181,8.583243822004976,13.624964050956452,-238.7968721203174,5.643398177706771,1.5231247478984569,0.7085197375092921,55.500059258907946,126.62626487235362,44.499940741092054,5.992943746545584,8.03531238401794,9.733513378801513,2.752109579381085
FTI,22.600850673397247,25.895182537343942,339.7257527845369,25848024715.25,25848024715.25,340.4297620164849,340.4297620164849,100.0,22.639238400425782,-7.1128587205453115,1050.2066253377463,,79.47354626585529,3.5451853024774707,3.4800396183397186,25.51016347231992,46.250898900435885,74.48983652768007,13.857766387897296,1.2753601216019452,0.48773839462260365,0.1688649442982045
FTM,-27.677002046179712,-26.669190464343274,-169.36309858789272,-361821366398.2,-314091426213.2,-230.18553716860066,-198.5988221398663,2.8235102716924514,-37.247345015783395,40.89027602946243,7.67942858318802,3.8427520372782147,-18.726250622026516,0.4940041300752668,0.4274110354865271,146.42592563528416,218.10803706291668,-46.42592563528415,2.4115716388335144,0.3978053368460785,-0.4180739942869429,0.19372439838710803
FTS,6.240548327284047,14.319834058290814,47.47825790683665,569726907250.6,588872721005.6,58.542649540134654,60.957876683820146,65.93848823278509,7.720201715761877,59.226322608449046,100.24224652317065,,52.15773394033914,2.037310108137807,,50.76946048964238,118.4316267033118,49.23053951035762,,41.16125210753172,0.3652107384271055,0.14946097631807473
G20,-13.902658241316287,8.8434783457742,,-26777645508.0,-26777645508.0,,,,-28.187424328386975,,,1.9732506753400567,,0.38069797562750035,0.09506099912849687,257.2080317012319,-163.60998157527112,-157.20803170123193,0.0,,,
G36,0.6065123116375624,2.699188432175217,1.8240096990037422,-48216928284.6,-48216928284.6,-3.6933438109105756,-3.6933438109105756,11.005022582491657,-1.0097705809728834,-6.475200296462402,-6.749564536636175,0.5567005020002079,-2.3523089935210306,1.0513627534724084,0.6952566209682669,77.2283662331723,340.41202499467494,22.771633766827698,1.8317040022880555,1.224338597197232,13.027920393181233,0.2791946035087296
GAB,-0.6887478292675604,-1.0291035419615127,-14.74655703620266,-3987261996.5,-3987261996.5,-19.75928004371948,-19.75928004371948,5.649625450292163,-1.6522916997346242,-43.5474468992023,7.7117872628447985,1.7171079731973213,3.9596282991110052,1.8130794529599625,1.6260563417973968,35.01240030555809,55.126404565875795,64.98759969444191,18.429986479189196,1.2277877510974433,3.618023345043531,0.7925206076593055
GAS,13.689280583569811,18.590724162373977,12.385926204865466,13280039213907.0,16143120884086.0,15.168893998381893,18.544606214501155,18.502566076125156,16.759701299969226,13.778567259838326,12.329891906350744,-54.13081925896525,7.260456161866288,3.9387299673145564,3.6840054627532055,26.36564206361843,36.22730230629566,73.63435793638158,26.56453838960632,5.687809824086697,2.3305806507098836,1.1593140157083717
GCB,2.2201144895344163,6.588513086795646,0.6571066254834987,-470127871.25,-470127871.25,0.30696729441604786,0.30696729441604786,5.90652097088004,0.9737717009856109,93.26957292430178,115.04837497379464,-6.878254278421707,140.37135686344152,1.9372808688128176,1.7388741305043105,53.89958704020012,253.80632084698084,46.10041295979989,88.49312070930478,6.45921989818503,24.177918388522432,3.7324086043978384
GCF,6.0060878703671365,10.029268587441921,7.7105456976221936,38634355406.333336,38634355406.333336,7.387638885211914,7.387638885211914,30.74207469898219,5.842495656024041,16.065945794160093,75.06497476392475,-2.2491233773448505,2.9381146250636005,1.474405391920018,1.1820672502788465,41.72592721533695,72.4805297948853,58.27407278466305,6.612336628190079,1.898968301063774,4.764308265726913,0.7960927726166958
GDA,3.082581340911898,11.125982287929704,1.847310151883836,208093608410.0,557250064871.0,0.875300443349914,2.805199431669914,7.586873783961943,1.518434247875804,20.087238749432487,4.508453871308005,-1.0551142423123085,14.338377445009147,1.0764237624009547,0.606443702068658,69.86606481772898,233.45489345271008,30.133935182271024,5.467480095564326,10.616857124837164,50.08682360703664,1.8626579059571917
GDT,14.541749030225173,21.42495752032101,16.71176819288169,73575633364.4,88764631941.4,20.311412570023958,24.608819593479133,32.67408192147448,17.73795468735969,-2.9098880944328376,-1.5098950720033582,-56.47178921043532,7.462180077119739,2.2541916609735244,1.519665683489818,32.54058517738057,49.12796279770937,67.767398214064,4.242475803688141,4.3703714212698115,2.350748506939056,0.8427086779466955
GDW,8.97835682931338,15.078729584267393,4.288517861261776,32265083804.8,32265083804.8,5.129292213516897,5.129292213516897,37.48331500905845,10.782642064482284,4.158253925348379,23.545015458386754,-17.647982812992563,-2.888759675885282,1.285484006608375,1.054095994801822,40.8853815282729,70.88457509008329,59.1146184717271,28.84072824046489,39.01115483036801,21.301472874011974,2.1116574771742
GEE,6.441466135141134,16.623180912817446,5.259382171724364,675323418698.0,1074354796229.0,3.5542098404605227,5.814334234819913,12.26569887090026,4.804012732645184,8.092418770762864,36.54222197848275,-1.9414510015803443,1.8723374378881936,1.1535802741239296,0.5901656914735195,63.27671729600145,197.14329772852076,36.72328270399855,4.662559080545189,6.895119451676853,18.56970849088018,1.1208764314639639
GEG,2.0127877471735935,5.575502632034671,14.320647919068994,-299372834670.4,504921405430.6,-13.775315324325613,30.681255887527264,50.55328758042572,-1.9564858203544262,13.720790947824822,-18.219999437600734,0.4037061238202213,21.49876163205354,1.3533893771135344,1.2321181905454337,63.75913574453504,180.97777646644982,36.24086425546496,13.883921284006755,2.3324250718874415,-0.3937344788984012,0.13915105253690813
GER,4.272085174402076,6.052347106514079,1.9846640689626676,1521717084.0,1521717084.0,1.7793870337427373,1.7793870337427373,20.85780418653448,4.014359625861462,7.4092354787070525,135.35055308237511,-3.16900199703446,-2.3900142273654184,2.702845866083698,1.628305834000721,33.23041954602786,50.8313262886976,66.76958045397214,5.813210627815458,5.389511932401839,3.8710337437652904,2.050614845278947
GEX,3.1561204495403663,8.574309526205928,5.368393164878588,927471613750.8,3865978559534.7905,3.095882189270749,13.95816471217825,17.693774121152188,1.8463963971023758,19.382197634077876,56.78198087758554,-0.8575570804527128,28.44886843916929,1.218031537880151,0.7607147868425533,62.8632211343551,173.7655880568888,37.13677886564489,3.807919713722503,6.289756945449161,9.0486954197505,0.5976214583980047
GGG,-40.51041347659229,53.3848665431306,-172.97360169953808,-36770447796.0,-36770447796.0,-254.59961766218197,-254.59961766218197,-49.730392536936044,-66.91561169900464,177.54468383624675,-8.501472301029025,2.631239950694443,-12.893312249499822,0.29998553820291807,0.03206732239140952,250.73717685226188,-231.5183104666516,-150.73717685226188,1.6849564677491287,84.41833474242075,-0.37182474958040246,0.6170885153498463
GH3,2.5663940133523266,6.0836787332805,2.5997239723595493,9017940079.25,9017940079.25,3.22522331235357,3.22522331235357,6.798523282481767,3.184072242625752,0.9395541434801582,3.421493869822809,-142.07756322985858,1.22812732265033,1.2958155593735878,1.0861834646564248,57.79744072469456,137.035335989126,42.20255927530544,8.542727177779552,3.119458940153851,5.909703495938932,0.9911330865258496
GHC,9.330032887820519,15.47989031849093,44.20323392710033,108466134699.4,172207370324.4,34.02466801989413,54.34369449686842,58.95860534920583,7.205690430212963,1.8778140402245131,18.057332860025973,-2.5606082989820633,2.781783488849598,3.1762272754602736,3.1379104920971956,40.14941951153483,70.13474670044651,59.85058048846516,97.45340039792931,1.7104142931295285,1.810032257884207,0.2101591842206862
GIC,8.743342699149055,9.908410868126978,13.455162507863639,23689852160.8,37905019625.8,13.76500768967919,22.140076178362317,38.46548112286091,8.922812030917056,-3.9112492757899266,-19.22249550975598,-83.87276272322623,-1.4042624337582874,2.604563308701435,2.5121656637317997,9.956317701127205,11.332606791831985,90.0436822988728,397.54010117628485,10.486668641895978,7.14492610108737,0.6334193568717051
GIL,6.193310146756966,12.221463609098397,7.058262658639963,265439333818.4,293667936532.4,9.281489432697146,11.156224752924103,15.85946766928733,7.7760593275367125,-24.5369609290114,-20.067330830774853,-20.115873074012647,6.547302268363282,3.3120080136232284,1.787134811896366,38.45783676628809,72.36887151590271,61.54216323371192,3.1889711262442964,3.495728661030685,1.81936277135341,0.6421765893889612
GKM,4.521506396019212,7.256213594564542,8.106513200361178,12411315718.2,12411315718.2,4.704798162404607,4.704798162404607,17.966714800588726,2.602610379141271,8.191290988051946,54.18456564151699,-1.0815148966021348,13.904667715093995,2.1891997131664835,2.020750161332183,37.561363293137205,64.88520436503924,62.438636706862795,8.217079267941912,1.098768691840519,1.730458690704332,0.5286581391748061
GLC,-45.87061080035109,-36.543970962598195,,-15164878155.25,-4992507035.25,,,,-51.67112321267737,,4.747238514148958,7.585703406955784,-30.850698904504423,0.12625807177386028,0.08760169874230955,84.16779718096458,99.59289097440606,15.832202819035418,0.0,0.0,0.0,0.0
GLT,6.052814155598659,10.646278947586353,9.763018227619604,16210894526.0,19253170405.0,11.628461765138164,13.887419247712742,27.113766831198824,7.229961290262004,121.57910866002128,-12.60038121570797,-45.14032243509661,34.06190442243409,2.5135132337218744,2.039649235411962,43.71471935894503,90.72798831265497,56.28528064105497,14.148387071339883,2.2377085681667768,2.331654237888235,0.919874129060792
GLW,3.6450917339833113,3.7804999933801597,12.321903089633077,9096050195.2,20848872098.2,15.240336068862145,35.59421700414195,22.959538151352472,4.515005533785689,7.696994045865723,36.49865565033833,,1.1623587454004498,5.8655225969305125,5.21666162784461,3.3656062689440915,3.4910039216992375,96.63439373105591,17.0941698567947,10.787045389737589,2.275415137048185,0.29839488552781257
GMA,2.0044547526946888,4.394422536092967,2.153593672649241,-13683165840.4,62004093511.6,0.4086063529810223,30.28355544372506,8.370048320791875,-0.24823704748933278,436.5513114772447,1723.6805829035338,-0.2943713426314859,322.80615116649864,1.6070794732106795,1.3254281683801437,58.5661843646669,166.74542694306976,41.4338156353331,20.838989811129256,5.066791706362393,51.63379275424701,1.6992066576316318
GMC,-4.772625564262148,-4.7423949711745665,-554.431304490922,-10264961121.0,8564566452.0,-807.8165602744135,-321.06975130318676,11.522306280070415,-4.68401052966929,-71.79552546002576,-101.00459948068249,-11.110049841611392,-24.291012259642503,14.893899235177367,8.41256749229611,17.239791747117124,26.42060028167948,82.76020825288288,5.094748657418412,2.331099309335733,0.7469068081489659,0.3717559117554862
GMD,9.880699064637795,14.281305704499967,34.895681211446096,1436632844162.8,1842191046687.8,36.83206265120556,48.34305574979157,41.41896857669188,10.437256506824543,17.234472396661744,54.53287145691235,-10.697701367331344,16.818567833237175,1.454522393903274,1.4199105754252472,31.597382888556627,47.073273801654786,68.40261711144338,48.79147521362951,3.8907094757334293,-0.7362425748811583,0.308959238586473
GMH,8.173893556995775,8.691475447426622,11.958725978865917,19657059421.0,19657059421.0,14.469980139389568,14.469980139389568,21.608992582157022,9.865030190042576,-4.0501598205071385,28.585191406689063,-199.3370363280612,1.249755426217055,16.248102092793033,11.558298299145155,5.597013526526688,5.954398797450793,94.4029864734733,2.6296800053395364,6.7402825474100965,0.8258191637467522,0.653858340913756
GMX,16.304377700270216,24.585558576049074,11.743477880840448,33248835111.0,33248835111.0,14.484897629974128,14.484897629974128,33.0962703584136,20.166024492863755,-8.122373234103327,-0.6705993241009542,-71.02766662367587,3.644017211107551,1.1588577640683475,0.5073585319654097,32.302461931206146,48.30672466683215,67.69753806879385,8.373070152470357,18.78531864209649,223.22603314349823,1.2947504661666907
GND,10.459341635135587,13.986844949361732,13.846472949725971,54714846092.0,54714846092.0,16.916199331610237,16.916199331610237,29.57864562920182,12.809140058943054,-9.486104604498996,-11.497010640085799,-40.74402650326405,4.478107342139342,3.0406177298944748,1.9805442094835528,25.22563388858523,33.77181794887297,74.77436611141476,3.0821964873384253,7.000849302112152,1.420777903427502,0.7147266165569418
GPC,3.707786293462152,4.07093378476601,13.642398072367609,17006094578.6,18203703242.6,13.061139857410136,14.952197315015209,14.467096017597886,4.1104732176026895,681.3698164898562,-124.14503154470898,-26.989203102648826,55.40092973082986,8.83634364304389,8.359876274872375,11.757410401526522,14.005308714317167,88.24258959847347,31.914281022104205,2.1204048114790823,1.578864620773943,0.763779042646145
GSM,7.550759170563967,11.076697955764995,34.69627971728137,42628679012.2,42628679012.2,28.11258090999393,28.11258090999393,50.89936138773383,6.132041447704925,8.390777108006656,34.96321246032539,-4.826199029830036,6.696625351575294,1.96291831188952,1.9558910602843944,32.08868441828762,47.41740319966634,67.91131558171239,315.09493802497315,1.6941347220310274,2.3954216109468645,0.22351812376196595
GSP,5.622117301459823,11.102294336230226,4.198197973342493,74083219905.0,203432273745.0,4.083862295060361,11.360599069402,7.939110268826525,5.532340699156169,10.374949871073216,15.353799911749991,-4.395498691316355,19.001746058078066,1.5437945623600595,1.4635786038137593,49.42785895485452,97.83570190589857,50.57214104514548,69.83881272058309,10.311221373082601,9.912414278632458,1.3476921490394242
GTA,3.08162355863321,7.628181729575883,3.159441718713499,6705566710.6,6705566710.6,1.794628931512484,1.794628931512484,8.331767629110477,1.6520513057342516,-14.619557567582255,-16.395931974993267,-0.841397560704704,-10.786936800284936,1.5866251878596702,1.3081315354679455,57.828641759512514,143.43463753330434,42.171358240487486,7.065760128370625,16.944581786680274,2.9514027809001346,0.9248639773491933
GTD,-4.264003366934422,-11.200829028753972,-5.011824711427029,-6148241246.0,-6148241246.0,-6.352394212856479,-6.352394212856479,17.822394374511713,-5.3775788847441355,-7.2966354539012785,-1527.2771617468072,4.42991023263343,4.976642886512491,0.9380447780156678,0.4314576242325572,62.55745930096418,170.43570121678684,37.44254069903582,3.304206560023439,4.13807188333916,-33.32862731149216,0.8665590902135044
GTS,3.1996881372627235,9.885897330892117,2.487585275708203,40378124815.6,60103093548.6,3.118612872883335,4.632853329977925,8.102281102120786,4.012004073809526,6.003610141183646,-5.394098715805346,-557.4328996686689,3.0961813444542496,1.1871291793896368,1.0709999430862789,67.94777050143605,214.33243415044353,32.05222949856395,18.833024801544305,2.3741577837185712,10.608539531582977,1.312660283827833
GVR,5.91516390608613,8.77695656120456,19.559674908355884,5038635353401.6,7664457625844.6,20.807599181503697,31.737799129992094,24.8757125514318,6.301891909765588,6.692873004334855,4.118721937121249,-10.007919159725628,1.0601777142449538,2.2320556477536924,1.9082153514733917,32.28113893037359,47.87006551731885,67.71886106962641,7.296633384370378,7.36469796377482,1.9221655703786706,0.3149654893975899
GVT,14.014398487359834,30.92010962019605,7.676392364011631,144983575616.5,144983575616.5,8.252607625006503,8.252607625006503,14.71791181075519,15.189326337335604,9.709102164918262,-18.169228705030978,-6.700115913777991,15.47371528801949,1.5340594037215058,0.9169484021247156,53.03532982488376,114.30112658203237,46.96467017511624,6.318524050545934,6.295936715822684,8.482677238049513,1.8665659939383097
H11,0.1878317496167086,1.3564807105979741,0.23124504786661781,-1246683675.0,-1246683675.0,-1.879861237127941,-1.879861237127941,6.563794510077296,-1.353340645335044,34.63548086463891,2.3449572201940376,0.7762522442489254,11.283477909339496,1.1393403108671365,0.9290234197521529,86.26220858202262,637.4483117962965,13.73779141797738,6.260840854064998,1.6139259491161486,9.134641158434565,1.0582770873878382
HAC,-0.48648845026091525,-0.6345043485841876,-2.4662255371815562,4542402138.2,5147415976.2,-1.3961822485845283,-0.554822628045524,22.62847677942819,-0.2817142014678943,11.387439972165431,-117.33949349969123,-473.83030753190576,-2.9902060341684136,18.6645891227402,,5.820223775998203,6.236884404306425,94.1797762240018,,18.918809938860285,0.29952789172968763,0.26883712365626483
HAD,7.321884904488387,9.109200064563163,4.44305698752874,8463989195.0,13726208549.0,5.476539919897238,8.946174567384322,24.16686094108803,9.037739169460142,4.258845725434178,33.58841013353046,,0.6338993690579615,3.664284823030455,2.5932388574623024,19.839354343759016,24.806151745612958,80.16064565624097,7.848590434328789,187.92896087602102,3.1283752793964226,1.6558220663652752
HAF,-5.095178375877509,-8.641387531001167,-12.545966043830768,-16984764663.2,-12423114626.2,-17.18964210533671,-12.912035441344639,27.56838476764374,-6.954876531581159,-8.075218171613777,30.715913340436963,3.787556613658971,5.071194559257711,1.5964345239069062,1.2837112249599394,39.823906537701895,67.20350348649814,60.176093462298105,17.987016670565385,6.5623320691965095,-2.316899466893343,0.44984370527776335
HAG,2.645467711558217,7.757271675028645,-0.14485401568261694,-424180353600.0,48080764400.0,-24.872149960107922,-12.422428037351121,22.383273806521508,-0.661024582461244,31.03197546794013,173.43237774604933,2.189085869201437,-7.658450465542268,0.814665596193589,0.7155114881284622,69.68606727778192,240.69506340888634,30.313932722218073,5.208031966412875,0.5444808767620395,-5.210940989606615,0.23060814642554556
HAH,12.460120052504369,21.48177142789474,21.334168338097463,648981796465.0,1106154101438.0,23.762710315048412,44.75410612216105,31.21792111175167,13.922998720269977,40.58143594769192,105.65891798856464,-12.183700237254603,38.17305645811964,1.8631171286729107,1.766514905496938,41.31119140059954,70.83990527108412,58.68880859940045,35.940319038553426,3.709908684739496,4.535046627010951,0.6603836818852097
